all_authors.0.author_name,all_authors.1.author_name,abstract,updated_at,sources.0.name,authors_count,id,publication_date_epoch,title,pages,issue,agg_sources.0.name,agg_categories.0.slug,agg_categories.0.name,journal.issn,journal.slug,journal.iso_abbreviation,journal.title,updated_at_epoch,volume,authors.0.position,authors.0.author_name,authors.1.position,authors.1.author_name,publication_date,created_at_epoch,slug,categories.0.slug,categories.0.name,publication_identifiers.0.identifier.resolution_prefix,publication_identifiers.0.identifier.name,publication_identifiers.0.identifier.description,publication_identifiers.0.value,publication_identifiers.1.identifier.resolution_prefix,publication_identifiers.1.identifier.name,publication_identifiers.1.identifier.description,publication_identifiers.1.value,created_at,agg_categories.1.slug,agg_categories.1.name,agg_categories.2.slug,agg_categories.2.name,categories.1.slug,categories.1.name,categories.2.slug,categories.2.name,all_authors.2.author_name,all_authors.3.author_name,all_authors.4.author_name,organisations.0.category,organisations.0.country.region,organisations.0.country.alpha_2,organisations.0.country.name,organisations.0.alt_names.0.name,organisations.0.alt_names.1.name,organisations.0.alt_names.2.name,organisations.0.slug,organisations.0.name,journal.ranking_h_index,journal.ranking_scimago,agg_organisations.0.category,agg_organisations.0.country.region,agg_organisations.0.country.alpha_2,agg_organisations.0.country.name,agg_organisations.0.alt_names.0.name,agg_organisations.0.alt_names.1.name,agg_organisations.0.alt_names.2.name,agg_organisations.0.slug,agg_organisations.0.name,authors.2.position,authors.2.author_name,authors.3.position,authors.3.author_name,authors.4.researcher.profile_visible,authors.4.researcher.id,authors.4.researcher.full_name,authors.4.researcher.slug,authors.4.position,authors.4.slug,authors.4.author_name,researchers.0.profile_visible,researchers.0.id,researchers.0.full_name,researchers.0.slug,publication_identifiers.2.identifier.resolution_prefix,publication_identifiers.2.identifier.name,publication_identifiers.2.identifier.description,publication_identifiers.2.value,organisations.0.alt_names.3.name,agg_organisations.0.alt_names.3.name,authors.0.researcher.profile_visible,authors.0.researcher.id,authors.0.researcher.full_name,authors.0.researcher.slug,authors.0.slug,all_authors.5.author_name,all_authors.6.author_name,organisations.0.alt_names.4.name,agg_organisations.0.alt_names.4.name,authors.5.position,authors.5.author_name,authors.6.position,authors.6.author_name,all_authors.7.author_name,all_authors.8.author_name,all_authors.9.author_name,all_authors.10.author_name,all_authors.11.author_name,all_authors.12.author_name,all_authors.13.author_name,agg_research_groups.0.country.name,agg_research_groups.0.slug,agg_research_groups.0.name,agg_research_groups.1.country.name,agg_research_groups.1.slug,agg_research_groups.1.name,research_groups.0.slug,research_groups.0.name,research_groups.1.slug,research_groups.1.name,authors.1.researcher.profile_visible,authors.1.researcher.id,authors.1.researcher.full_name,authors.1.researcher.slug,authors.1.slug,authors.7.position,authors.7.author_name,authors.8.position,authors.8.author_name,authors.9.position,authors.9.author_name,researchers.1.profile_visible,researchers.1.id,researchers.1.full_name,researchers.1.slug,authors.3.researcher.profile_visible,authors.3.researcher.id,authors.3.researcher.full_name,authors.3.researcher.slug,authors.3.slug,keywords.0.keyword,keywords.1.keyword,keywords.2.keyword,keywords.3.keyword,keywords.4.keyword,keywords.5.keyword,agg_keywords.0.slug,agg_keywords.0.keyword,agg_keywords.1.slug,agg_keywords.1.keyword,agg_keywords.2.slug,agg_keywords.2.keyword,agg_keywords.3.slug,agg_keywords.3.keyword,agg_keywords.4.slug,agg_keywords.4.keyword,agg_keywords.5.slug,agg_keywords.5.keyword,agg_categories.3.slug,agg_categories.3.name,categories.3.slug,categories.3.name,authors.2.researcher.profile_visible,authors.2.researcher.id,authors.2.researcher.full_name,authors.2.researcher.slug,authors.2.slug,organisations.0.alt_names.5.name,organisations.0.alt_names.6.name,agg_organisations.0.alt_names.5.name,agg_organisations.0.alt_names.6.name,agg_categories.4.slug,agg_categories.4.name,categories.4.slug,categories.4.name,keywords.6.keyword,keywords.7.keyword,keywords.8.keyword,agg_keywords.6.slug,agg_keywords.6.keyword,agg_keywords.7.slug,agg_keywords.7.keyword,agg_keywords.8.slug,agg_keywords.8.keyword,all_authors.14.author_name,all_authors.15.author_name,all_authors.16.author_name,authors.7.researcher.profile_visible,authors.7.researcher.id,authors.7.researcher.full_name,authors.7.researcher.slug,authors.7.slug,authors.9.researcher.profile_visible,authors.9.researcher.id,authors.9.researcher.full_name,authors.9.researcher.slug,authors.9.slug,researchers.2.profile_visible,researchers.2.id,researchers.2.full_name,researchers.2.slug,researchers.3.profile_visible,researchers.3.id,researchers.3.full_name,researchers.3.slug,organisations.0.alt_names.7.name,organisations.0.alt_names.8.name,organisations.0.alt_names.9.name,organisations.0.alt_names.10.name,organisations.0.alt_names.11.name,agg_organisations.0.alt_names.7.name,agg_organisations.0.alt_names.8.name,agg_organisations.0.alt_names.9.name,agg_organisations.0.alt_names.10.name,agg_organisations.0.alt_names.11.name,authors.5.researcher.profile_visible,authors.5.researcher.id,authors.5.researcher.full_name,authors.5.researcher.slug,authors.5.slug,authors.8.researcher.profile_visible,authors.8.researcher.id,authors.8.researcher.full_name,authors.8.researcher.slug,authors.8.slug,publication_identifiers.3.identifier.resolution_prefix,publication_identifiers.3.identifier.name,publication_identifiers.3.identifier.description,publication_identifiers.3.value,organisations.1.category,organisations.1.country.region,organisations.1.country.alpha_2,organisations.1.country.name,organisations.1.alt_names.0.name,organisations.1.alt_names.1.name,organisations.1.alt_names.2.name,organisations.1.alt_names.3.name,organisations.1.slug,organisations.1.name,sources.1.name,keywords.9.keyword,keywords.10.keyword,keywords.11.keyword,keywords.12.keyword,keywords.13.keyword,agg_keywords.9.slug,agg_keywords.9.keyword,agg_keywords.10.slug,agg_keywords.10.keyword,agg_keywords.11.slug,agg_keywords.11.keyword,agg_keywords.12.slug,agg_keywords.12.keyword,agg_keywords.13.slug,agg_keywords.13.keyword,agg_sources.1.name,agg_organisations.1.category,agg_organisations.1.country.region,agg_organisations.1.country.alpha_2,agg_organisations.1.country.name,agg_organisations.1.alt_names.0.name,agg_organisations.1.alt_names.1.name,agg_organisations.1.alt_names.2.name,agg_organisations.1.alt_names.3.name,agg_organisations.1.slug,agg_organisations.1.name,publication_identifiers.4.identifier.name,publication_identifiers.4.value,publication_identifiers.5.identifier.name,publication_identifiers.5.identifier.description,publication_identifiers.5.value
G Kargül,M Deutinger,"Different methods have been used in our department for nipple-areola reconstruction. This study was undertaken in order to find out which method of reconstruction shows optimal long-term results. Between 1983 and 1999, breast reconstruction was performed in 204 patients and different methods were used for nipple-areola reconstruction. 91 patients could be examined. For areola reconstruction full-thickness skin grafts from the groin were used as well as skin grafts from the contralateral areola, vaginal mucosal grafts, and tattoos. For nipple reconstruction we used nipple sharing, labium grafts, local flaps, and a tattoo. Areola reconstruction with full-thickness skin grafts from the groin was performed in 45 patients, in 16 patients a graft from the contralateral areola was used and in 19 patients the technique of intradermal tattoo was applied. One patient had a vaginal mucosal graft, in another patient the nipple areola complex was transplanted to the groin after mastectomy for later reconstruction. Nipple projection was measured and the colour of the reconstructed areola was compared to the other side. Concerning the match of colour, best results were achieved with grafting from the contralateral areola, followed by areola tattoo and skin grafts from the groin. The vaginal mucosal graft was too dark. The transplanted original nipple-areola complex maintained its colour. Nipple projection between 3 and 4 mm was achieved by nipple sharing and local flaps. With grafts from the labium, a projection from 1 to 2 mm was achieved. Thus, best results were achieved by nipple sharing, local flaps for nipple reconstruction and areola skin grafts from the contralateral side. Vaginal mucosal grafts and grafts from the labium are not recommended.",2020-05-01T06:15:07.902596,pubmed,2,36624201,983404800,Reconstruction of the Breast Areola Complex. Comparison of Different Techniques,133-7,2,pubmed,journal-article,journal article,0722-1819,handchirurgie-mikrochirurgie-plastische-chirurgie-organ-der-deutschsprachigen-arbeitsgemeinschaft-fur-handchirurgie-organ-der-deutschsprachigen-arbeitsgemeinschaft-fur-mikrochirurgie-der-peripheren-nerven-und-gefasse-organ-der-v,Handchir Mikrochir Plast Chir,"Handchirurgie, Mikrochirurgie, Plastische Chirurgie : Organ Der Deutschsprachigen Arbeitsgemeinschaft Fur Handchirurgie : Organ Der Deutschsprachigen Arbeitsgemeinschaft Fur Mikrochirurgie Der Peripheren Nerven Und Gefasse : Organ Der V...",1588313707,33,1,G Kargül,2,M Deutinger,2001-03-01T00:00:00,1588313707,reconstruction-of-the-breast-areola-complex-comparison-of-different-techniques,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,11329892,https://doi.org/,doi,doi: Digital object identifier,10.1055/s-2001-12294,2020-05-01T06:15:07.902596,english-abstract,english abstract,comparative-study,comparative study,english-abstract,english abstract,comparative-study,comparative study,,,,academic,Europe,AT,Austria,Karl Popper Institut,University of Vienna,Universität Wien,universitat-wien,Universitat Wien,27,0.302,academic,Europe,AT,Austria,Karl Popper Institut,University of Vienna,Universität Wien,universitat-wien,Universitat Wien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K R Millar,W J Meads,"The efficacy and retention of prototype and commercial (Cosecure) soluble-glass boluses containing selenium, cobalt and copper and having a similar size, density and composition were evaluated in separate 12-month trials with sheep grazing low selenium pastures but with adequate cobalt and copper levels. In both trials, sheep confirmed by X-ray as containing a bolus grew at a significantly greater rate than control sheep. This was attributed to the correction of a selenium deficiency. Although liver copper, and liver and serum vitamin B12 levels were significantly greater in treated sheep than controls on some occasions, the differences were not as great or consistent as with blood selenium levels. The rate of bolus loss was high and in both trials, approximately 40% of the sheep had lost the bolus after 6 months. No prototype boluses were present after 12 months. Intact Cosecure boluses were recovered from 3 sheep out of 30 after 12 months whilst one animal contained a part bolus. The recovered boluses were approximately 45% lighter than when originally administered. Bolus loss did not appear to be due to complete dissolution. In sheep which had lost the bolus, blood selenium levels fell with a half-life of 43 +/- 10 days.",2020-05-01T17:19:10.064091,pubmed,5,41307046,573177600,"The Retention and Efficacy of Soluble-Glass Boluses for Providing Selenium, Cobalt and Copper to Sheep",11-4,1,pubmed,journal-article,journal article,0048-0169,new-zealand-veterinary-journal,N Z Vet J,New Zealand Veterinary Journal,1588353550,36,1,K R Millar,2,W J Meads,1988-03-01T00:00:00,1588353550,the-retention-and-efficacy-of-soluble-glass-boluses-for-providing-selenium-cobalt-and-copper-to-sheep,journal-article,journal article,https://doi.org/,doi,doi: Digital object identifier,10.1080/00480169.1988.35464,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,16031424,2020-05-01T17:19:10.064091,,,,,,,,,A T Albyt,B G Scahill,A D Sheppard,,,,,,,,,,45,0.706,,,,,,,,,,3,A T Albyt,4,B G Scahill,,,,,5,,A D Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L S Watrud,A H Ellingboe,"Differential labeling of mates, based on the selective uptake of cobalt by mitochondria of one of the partners, has been used to determine visually by means of phase-contrast microscopy whether transfer of mitochondria occurs after hyphal fusion. Compatible and incompatible matings of the tetrapolar basidiomycete, Schizophyllum commune, were studied. Transfer was detectable in common-A, common-AB, and fully compatible matings. It was not detectable in common-B matings",2020-04-30T19:41:29.254250,pubmed,2,29977314,115689600,Use of Cobalt as a Mitochondrial Vital Stain to Study Cytoplasmic Exchange in Matings of the Basidiomycete Schizophyllum Commune,1151-8,3,pubmed,journal-article,journal article,0021-9193,journal-of-bacteriology,J. Bacteriol.,Journal of Bacteriology,1588275689,115,1,L S Watrud,2,A H Ellingboe,1973-09-01T00:00:00,1588275689,use-of-cobalt-as-a-mitochondrial-vital-stain-to-study-cytoplasmic-exchange-in-matings-of-the-basidiomycete-schizophyllum-commune,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,4125583,http://europepmc.org/articles/,pmc,pmc: PubMed Central article number,PMC246365,2020-04-30T19:41:29.254250,,,,,,,,,,,,,,,,,,,,,222,1.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G Giuliana,G Pizzo,"These findings suggest that cetylpyridinium chloride may be used as a topical antifungal agent. Clinical trials are now required to assess its value in the management of oral candidosis. All antimicrobials showed antifungal activity against all tested organisms, but cetylpyridinium chloride received significantly lower minimum inhibitory concentrations (P < .005). Cetylpyridinium chloride also showed a greater fungicidal activity than chlorhexidine digluconate and hexetidine (P< .005), whereas sanguinarine chloride appeared to be less fungicidal against most of the isolates tested. A broth macrodilution method was used to determine the minimum inhibitory concentration of 4 antimicrobial agents against Candida species. Minimum fungicidal concentration was also determined. Antimicrobial mouthrinses may represent a valid alternative to topical antifungal agents. However, the action of antimicrobials could be affected by the different ingredients incorporated into mouthrinse products. The purpose of the present study was to investigate the in vitro antifungal and fungicidal activities of antimicrobials alone.",2020-05-01T03:04:19.152903,pubmed,4,35278905,915148800,In Vitro Activities of Antimicrobial Agents against Candida Species,44-9,1,pubmed,journal-article,journal article,2212-4403,oral-surgery-oral-medicine-oral-pathology-oral-radiology-and-endodontics,Oral Surg Oral Med Oral Pathol Oral Radiol Endod,"Oral Surgery, Oral Medicine, Oral Pathology, Oral Radiology, and Endodontics",1588302259,87,1,G Giuliana,2,G Pizzo,1999-01-01T00:00:00,1588302259,in-vitro-activities-of-antimicrobial-agents-against-candida-species,journal-article,journal article,,pii,,S1079-2104(99)70293-3,https://doi.org/,doi,doi: Digital object identifier,10.1016/s1079-2104(99)70293-3,2020-05-01T03:04:19.152903,comparative-study,comparative study,,,comparative-study,comparative study,,,M E Milici,R Giangreco,,academic,Europe,IT,Italy,Università Degli Studi Di Palermo,Università Degli Studi Di Palermo Facolta Di Ingegneria,University of Palermo,universita-degli-studi-di-palermo,Universita Degli Studi Di Palermo,108,0.723,academic,Europe,IT,Italy,Università Degli Studi Di Palermo,Università Degli Studi Di Palermo Facolta Di Ingegneria,University of Palermo,universita-degli-studi-di-palermo,Universita Degli Studi Di Palermo,3,M E Milici,4,R Giangreco,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,9927079,University of Palermo Faculty of Engineering,University of Palermo Faculty of Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D P Wermeling,R P Rapp,"Osmolalities of commonly administered small-volume i.v. admixtures were determined, and use of diluents with lower osmolality to achieve osmolality values less than 400 mOsm/kg was studied. The theoretical osmolality of 218 hypothetical admixtures of various concentrations of 34 injectable drugs in 50- or 100-mL quantities of 5% dextrose injection or 0.9% sodium chloride injection was calculated using sodium chloride equivalents. If the calculated osmolality value was greater than 400 mOsm/kg, an actual admixture was prepared and osmolality and density were measured. To determine how admixtures with osmolality values less than 400 mOsm/kg could be prepared, theoretical osmolality was calculated using 0.45% sodium chloride injection or sterile water for injection as the diluent. The calculated osmolality value was greater than 400 mOsm/kg for 52 (23.9%) of the 218 admixtures tested. Of the 52 measured osmolality values, 47 were within 15% of the calculated value. Calculated osmolality values for all admixtures were less than 400 mOsm/kg when 0.45% sodium chloride injection or sterile water for injection was used as the diluent. Admixture osmolality should be considered when preparing drugs for i.v. injection. For drugs with high osmolalities, 0.45% sodium chloride injection or sterile water for injection may be used as the diluent.",2020-04-30T19:39:59.362035,pubmed,4,29930623,491702400,Osmolality of Small-Volume Intravenous Admixtures,1739-44,8,pubmed,journal-article,journal article,,american-journal-of-hospital-pharmacy,Am J Hosp Pharm,American Journal of Hospital Pharmacy,1588275599,42,1,D P Wermeling,2,R P Rapp,1985-08-01T00:00:00,1588275599,osmolality-of-small-volume-intravenous-admixtures,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,4036971,,,,,2020-04-30T19:39:59.362035,,,,,,,,,P P Deluca,J J Piecoro,,,,,,,,,,,,,,,,,,,,,,3,P P Deluca,4,J J Piecoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E A Berry,M Ward,"Tensile bond strengths of a resin composite-dentinal bonding system to air-abraded enamel were determined. Several cutting variables available on an air-abrasion cavity preparation system were investigated. Two tip diameters, two abrasive powder flow rates, and two air pressures were selected, producing cutting actions that ranged from the most to the least aggressive of the air abrasion system. After enamel surfaces were air abraded, they were etched for 30 seconds with 37% phosphoric acid or not etched. Tensile bond strengths of resin composite to air-abraded, acid etched enamel were significantly greater than were those to air-abraded, unetched enamel. There was no statistically significant difference between any combination of tip diameter, powder flow rate, or air pressure.",2020-05-01T00:41:20.259232,pubmed,2,34236349,807235200,Bond Strength of Resin Composite to Air-Abraded Enamel,559-62,8,pubmed,journal-article,journal article,0033-6572,quintessence-international-berlin-germany-1985,Quintessence Int,"Quintessence International (Berlin, Germany : 1985)",1588293680,26,1,E A Berry,2,M Ward,1995-08-01T00:00:00,1588293680,bond-strength-of-resin-composite-to-air-abraded-enamel,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,8602432,,,,,2020-05-01T00:41:20.259232,comparative-study,comparative study,,,comparative-study,comparative study,,,,,,,,,,,,,,,66,0.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B Pérez Piñero,L Betancort,For many years there has been admitted a close link between climatology and the course of secretory otitis media. Despite of that there are few articles in medical literature covering this subject. As a consequence of the special climate of their Island the AA. study the evolutive run of the illness under different rates of humidity.,2020-04-30T18:27:27.758696,pubmed,5,27747615,662688000,Influence of Climate Factors on the Course of Secretory Otitis Media,37-48,1,pubmed,journal-article,journal article,,anales-otorrinolaringologicos-ibero-americanos,An Otorrinolaringol Ibero Am,Anales Otorrinolaringologicos Ibero-Americanos,1588271247,18,1,B Pérez Piñero,2,L Betancort,1991-01-01T00:00:00,1588271247,influence-of-climate-factors-on-the-course-of-secretory-otitis-media,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,2031552,,,,,2020-04-30T18:27:27.758696,english-abstract,english abstract,,,english-abstract,english abstract,,,I González,A Méndez,D López Aguado,,,,,,,,,,,,,,,,,,,,,3,I González,4,A Méndez,,,,,5,,D López Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A K Singh,C J Venglarik,"Chloride channels are ubiquitously distributed, biophysically varied and functionally diverse. Despite the known contribution of chloride channels to the physiology of various cell types and the pathology of several diseases, high affinity ligands are not available to study these channels. Here we report the iterative and integrated use of ion channel kinetic analysis and computational chemical methods in the development of high affinity blockers of the outwardly rectifying chloride channel (ORCC). Kinetic analysis, with emphasis on estimation of the block time constant as determined from critical closed time plots, was used to guide the synthesis of new disulfonic stilbene derivatives. Computational chemical methods were used to deduce the important features of the disulfonic stilbene molecule necessary for potent blockade of ORCC and ultimately led to the discovery of the calixarenes. Para-sulfonated calixarenes were found to be potent blockers of ORCC with subnanomolar inhibition constants and exceptionally long block times.",2020-05-01T00:07:36.545363,pubmed,3,33987982,812505600,Development of Chloride Channel Modulators,985-93,4,pubmed,journal-article,journal article,0085-2538,kidney-international,Kidney Int.,Kidney International,1588291656,48,1,A K Singh,2,C J Venglarik,1995-10-01T00:00:00,1588291656,development-of-chloride-channel-modulators,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,8569108,,pii,,S0085-2538(15)59152-7,2020-05-01T00:07:36.545363,review,review,research-support-us-govt-phs,research support us govt phs,review,review,research-support-us-govt-phs,research support us govt phs,R J Bridges,,,academic,Americas,US,United States,Pitt,,,university-of-pittsburgh,University of Pittsburgh,250,3.331,academic,Americas,US,United States,Pitt,,,university-of-pittsburgh,University of Pittsburgh,3,R J Bridges,,,,,,,,,,,,,,https://doi.org/,doi,doi: Digital object identifier,10.1038/ki.1995.380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research-support-nonus-govt,research support nonus govt,research-support-nonus-govt,research support nonus govt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N M Rao,R Nagaraj,"Guanidinium chloride stimulates the activity of alkaline phosphatase from Escherichia coli, by 3-4-fold. Structural parameters of the enzyme, monitored by fluorescence and circular dichroism, indicate progressive denaturation. This unusual stimulation is shown to be independent of the nature of the substrate and source of the enzyme. Profiles of pH dependence and transphosphorylation reaction indicate that the dephosphorylation step of the catalysis is enhanced in the presence of guanidinium chloride. We demonstrate, by fast-flow kinetics and inhibitor titrations, that guanidinium chloride enhances activity by abolishing negative cooperativity and by accelerating the dissociation of rate-limiting enzyme and substrate (E.P) complex.",2020-04-30T18:29:28.526284,pubmed,2,27806201,668995200,Anomalous Stimulation of Escherichia Coli Alkaline Phosphatase Activity in Guanidinium Chloride. Modulation of the Rate-Limiting Step and Negative Cooperativity,5018-24,8,pubmed,journal-article,journal article,0021-9258,the-journal-of-biological-chemistry,J. Biol. Chem.,The Journal of Biological Chemistry,1588271368,266,1,N M Rao,2,R Nagaraj,1991-03-15T00:00:00,1588271368,anomalous-stimulation-of-escherichia-coli-alkaline-phosphatase-activity-in-guanidinium-chloride-modulation-of-the-rate-limiting-step-and-negative-cooperativity,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,2002044,,,,,2020-04-30T18:29:28.526284,,,,,,,,,,,,,,,,,,,,,477,2.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G C Sood,B K Sofat,,2020-04-30T19:26:58.245738,pubmed,4,29524015,84153600,Eye Injury with Mercuric Chloride,687-9,9,pubmed,journal-article,journal article,0007-1161,the-british-journal-of-ophthalmology,Br J Ophthalmol,The British Journal of Ophthalmology,1588274818,56,1,G C Sood,2,B K Sofat,1972-09-01T00:00:00,1588274818,eye-injury-with-mercuric-chloride,journal-article,journal article,http://europepmc.org/articles/,pmc,pmc: PubMed Central article number,PMC1215371,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,4653859,2020-04-30T19:26:58.245738,case-reports,case reports,,,case-reports,case reports,,,S K Mehrotra,R D Chandel,,,,,,,,,,,137,1.872,,,,,,,,,,3,S K Mehrotra,4,R D Chandel,,,,,,,,,,,,https://doi.org/,doi,doi: Digital object identifier,10.1136/bjo.56.9.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
